stop_id,stop_name,stop_lat,stop_lon,location_type,feed
bus_6270,Slauson / Heliotrope,33.986603,-118.178742,,bus
bus_6271,Slauson / King,33.987091,-118.183691,,bus
bus_6272,Slauson / Loma Vista,33.98834,-118.198393,,bus
bus_6273,Slauson / Mayflower,33.986866,-118.181388,,bus
bus_6274,Slauson / Maywood,33.988731,-118.202432,,bus
bus_6276,Pico / Arlington,34.047049,-118.317356,,bus
bus_6277,Slauson / Pine,33.987263,-118.187957,,bus
bus_6279,Slauson / Seville,33.989072,-118.222796,,bus
bus_6280,Soto / Slauson,33.989463,-118.219175,,bus
bus_6281,Slauson / Woodlawn,33.986397,-118.176815,,bus
bus_6282,5424 Slauson,33.986309,-118.167767,,bus
bus_6288,Somerset / Downey,33.896358,-118.151085,,bus
bus_6289,Somerset / Garfield,33.896274,-118.16906,,bus
bus_6290,Somerset / Georgia,33.896341,-118.155787,,bus
bus_6291,Somerset / Hayter,33.896382,-118.146867,,bus
bus_6292,Winnetka / G Line,34.186985,-118.570787,,bus
bus_6293,Somerset / Orange,33.896223,-118.17767,,bus
bus_6294,Somerset / Paramount,33.896328,-118.159774,,bus
bus_6295,Somerset / Illinois,33.896305,-118.164588,,bus
bus_6296,Somerset / San Jose,33.896167,-118.181967,,bus
bus_6297,Somerset / Texaco,33.896268,-118.173254,,bus
bus_6298,Wilmington / Rosecrans,33.903605,-118.237941,,bus
bus_6303,Soto / Cesar E Chavez,34.046559,-118.207765,,bus
bus_6307,Wilmington / Carob,33.878825,-118.23657,,bus
bus_6310,South / Gridley,33.85832,-118.090489,,bus
bus_6313,La Brea / Wilshire,34.062511,-118.343865,,bus
bus_6315,Southwest / 3rd,33.981841,-118.320786,,bus
bus_6316,Southwest / 8th,33.979417,-118.326312,,bus
bus_6317,Saint George / Aloha,34.107341,-118.276644,,bus
bus_6318,Wilshire / Orange Grove,34.062666,-118.35978,,bus
bus_6319,Wilshire / La Cienega,34.06529,-118.375998,,bus
bus_6320,Prairie / Century,33.946017,-118.343764,,bus
bus_6334,State / Ardmore,33.957766,-118.211617,,bus
bus_6335,State / Broadway,33.965025,-118.210527,,bus
bus_6338,State / Live Oak,33.97025,-118.209752,,bus
bus_6339,State / Olive,33.966971,-118.210239,,bus
bus_6340,State / Santa Ana,33.963668,-118.210731,,bus
bus_6341,Telegraph / Atlantic,34.008789,-118.157725,,bus
bus_6342,Stocker / Don Felipe,34.005855,-118.338969,,bus
bus_6343,Stocker / Don Lorenzo,34.001264,-118.354949,,bus
bus_6344,Stocker / Don Miguel,34.004786,-118.350394,,bus
bus_6345,Stocker / Angeles Vista,34.006909,-118.337337,,bus
bus_6348,Stocker / Crenshaw,34.008233,-118.335353,,bus
bus_6349,Stocker / Presidio,34.004811,-118.340908,,bus
bus_6350,Stocker / Valley Ridge,34.004572,-118.347526,,bus
bus_6351,San Fernando / Bledsoe,34.304546,-118.46636,,bus
bus_6354,Studebaker / Cecilia,33.932136,-118.099413,,bus
bus_6355,Studebaker / Dune,33.923604,-118.099393,,bus
bus_6356,Studebaker / Firestone,33.921807,-118.099384,,bus
bus_6358,Studebaker / Kenney,33.927737,-118.099401,,bus
bus_6360,Sunland / Penrose,34.232243,-118.366654,,bus
bus_6361,10238 Sunland,34.259815,-118.335649,,bus
bus_6362,Sunland / Chivers,34.239791,-118.367689,,bus
bus_6363,Sunland / Fenwick,34.259639,-118.327765,,bus
bus_6365,Sunland / Glenoaks,34.230148,-118.366337,,bus
bus_6366,Glenoaks / Sunland,34.23032,-118.366698,,bus
bus_6368,Sunland / La Canada,34.260179,-118.338933,,bus
bus_6369,Sunland / La Tuna Canyon,34.234498,-118.366998,,bus
bus_6370,Sunland / Nettleton,34.224803,-118.365533,,bus
bus_6371,Sunland / Olinda,34.227695,-118.365965,,bus
bus_6372,Sunland / Rancho Caballo,34.252018,-118.345694,,bus
bus_6373,Sunland / Roscoe,34.221275,-118.367042,,bus
bus_6374,Sunland / Rotta,34.246971,-118.354002,,bus
bus_6376,Sunland / Shadow Island,34.249998,-118.346897,,bus
bus_6377,Sunland / Sombra Valley,34.252465,-118.345143,,bus
bus_6378,Sunland / Sunland Pl,34.245831,-118.36221,,bus
bus_6379,Sunland / Sunland Way,34.256135,-118.342742,,bus
bus_6380,Sunland / Tuxford,34.236687,-118.367335,,bus
bus_6381,Sunland / Wheatland,34.246924,-118.357132,,bus
bus_6382,Sunland / Wornom,34.247145,-118.352044,,bus
bus_6384,Sunset / Evans,34.050351,-118.511365,,bus
bus_6386,Sunset / La Cienega,34.094148,-118.376482,,bus
bus_6387,Sunset / Livorno,34.04519,-118.543572,,bus
bus_6388,Sunset / Mandeville Canyon,34.060425,-118.494232,,bus
bus_6390,Pacific Coast Highway / Sunset,34.038399,-118.555965,,bus
bus_6391,Sunset / Palisades,34.044289,-118.552119,,bus
bus_6392,Sunset / Paseo Miramar,34.04244,-118.553777,,bus
bus_6393,Sunset / Portia,34.075369,-118.254457,,bus
bus_6394,Sunset / Salerno,34.042877,-118.545779,,bus
bus_6395,Sunset / Via De La Paz,34.04794,-118.527081,,bus
bus_6396,Sunset / Westcove,34.057275,-118.495884,,bus
bus_6397,Sunset / Will Rogers State Park,34.046956,-118.512992,,bus
bus_6399,Sunset / Marquez,34.048095,-118.54299,,bus
bus_6400,Sunset / Bel Air,34.081239,-118.4353,,bus
bus_6401,Sunset / Bienveneda,34.04876,-118.539865,,bus
bus_6402,Sunset / Rodeo,34.079881,-118.414247,,bus
bus_6403,Sunset / Charing Cross,34.079375,-118.430126,,bus
bus_6404,Sunset / Copley,34.077629,-118.422036,,bus
bus_6406,Sunset / El Medio,34.048659,-118.532961,,bus
bus_6407,Sunset / Fairfax,34.097928,-118.361784,,bus
bus_6409,Sunset / Las Casas,34.048372,-118.541863,,bus
bus_6411,Sunset / Marquez,34.04172,-118.548999,,bus
bus_6412,Sunset / Muskingum,34.048813,-118.535937,,bus
bus_6413,Sunset / Alpine,34.085066,-118.407971,,bus
bus_6414,Sunset / Alta,34.088407,-118.395573,,bus
bus_6415,Sunset / Bedford,34.078311,-118.417119,,bus
bus_6420,Sunset / Foothill,34.086515,-118.406109,,bus
bus_6421,Sunset / Gower,34.097907,-118.322467,,bus
bus_6422,Sunset / Hillcrest,34.087332,-118.398398,,bus
bus_6423,Sunset / Maple,34.086417,-118.402565,,bus
bus_6425,Sunset / Rexford,34.082943,-118.410131,,bus
bus_6427,Sunset / Northfield,34.048402,-118.538202,,bus
bus_6428,Sunset / Pacific Coast Highway Layover,34.039712,-118.554291,,bus
bus_6430,Sunset / Beverly Glen,34.080565,-118.435482,,bus
bus_6431,Sunset / Carolwood,34.080699,-118.426361,,bus
bus_6433,Sunset / Vine,34.097891,-118.326322,,bus
bus_6434,Sunset / Whittier,34.077034,-118.420045,,bus
bus_6435,Susana / Maria,33.858854,-118.204236,,bus
bus_6436,Susana / Ana,33.862136,-118.203964,,bus
bus_6437,Susana / Del Amo,33.846903,-118.206674,,bus
bus_6438,Susana / Pacific Commerce,33.84954,-118.206667,,bus
bus_6441,Sepulveda / Erwin,34.183239,-118.466339,,bus
bus_6443,Talmadge / Clayton,34.099864,-118.282949,,bus
bus_6444,Talmadge / Franklin,34.105296,-118.282957,,bus
bus_6445,Talmadge / Melbourne,34.103785,-118.282955,,bus
bus_6446,Talmadge / Prospect,34.101683,-118.282951,,bus
bus_6447,Talmadge / Sunset Dr,34.098058,-118.282942,,bus
bus_6448,Talmadge / Tracy,34.108176,-118.282973,,bus
bus_6451,Devonshire / Tampa,34.257386,-118.553959,,bus
bus_6452,Tampa / Hart,34.197609,-118.553662,,bus
bus_6453,Tampa / Hatteras,34.175555,-118.553631,,bus
bus_6454,Tampa / Ingomar,34.212154,-118.553679,,bus
bus_6455,Tampa / Kittridge,34.190737,-118.553649,,bus
bus_6457,Tampa / Mayall,34.25335,-118.553724,,bus
bus_6458,Nordhoff / Tampa,34.235373,-118.553241,,bus
bus_6460,Tampa / Plummer,34.242485,-118.553721,,bus
bus_6461,Tampa / Prairie,34.238858,-118.553717,,bus
bus_6462,Tampa / Roscoe,34.220202,-118.553712,,bus
bus_6463,Tampa / Saticoy,34.20851,-118.553678,,bus
bus_6464,Tampa / Sherman Way,34.201327,-118.553683,,bus
bus_6466,Tampa / Strathern,34.21577,-118.55369,,bus
bus_6467,Tampa / Superior,34.246115,-118.553716,,bus
bus_6469,Tampa / Valerio,34.204474,-118.553678,,bus
bus_6470,Tampa / Vanowen,34.193573,-118.553645,,bus
bus_6471,Tampa / Victory,34.186728,-118.553633,,bus
bus_6472,Telegraph / Citadel,34.004709,-118.153062,,bus
bus_6474,Lakewood / Telegraph,33.960721,-118.110069,,bus
bus_6479,Telegraph / Santa Fe Springs,33.941736,-118.064147,,bus
bus_6480,Telegraph / Carmenita,33.940283,-118.046706,,bus
bus_6481,Telegraph / Ceres,33.93062,-118.032776,,bus
bus_6482,Telegraph / Clela,34.012492,-118.162771,,bus
bus_6483,Telegraph / Slauson,33.974873,-118.123567,,bus
bus_6484,Telegraph / Washington,33.994902,-118.14346,,bus
bus_6486,Telegraph / Florence,33.93669,-118.041614,,bus
bus_6487,Telegraph / Garfield,33.987614,-118.137022,,bus
bus_6488,Telegraph / Gaspar,34.003062,-118.151281,,bus
bus_6489,Telegraph / Gunn,33.938813,-118.044519,,bus
bus_6492,Telegraph / Orr and Day,33.948516,-118.089261,,bus
bus_6493,Telegraph / Painter,33.941762,-118.051029,,bus
bus_6494,Paramount / Telegraph,33.966992,-118.116132,,bus
bus_6495,Telegraph / Passons,33.955611,-118.102504,,bus
bus_6496,Telegraph / Pioneer,33.945545,-118.082067,,bus
bus_6497,Telegraph / Arizona,34.015039,-118.168923,,bus
bus_6498,Telegraph / Laurel,33.941255,-118.048167,,bus
bus_6499,Telegraph / Laurel,33.941947,-118.048935,,bus
bus_6500,Telegraph / Greenwood,33.979762,-118.128565,,bus
bus_6502,Telegraph / Commerce Casino,33.99782,-118.14627,,bus
bus_6503,Telegraph / Serapis,33.958465,-118.10663,,bus
bus_6504,Telegraph / Shoemaker,33.941746,-118.054955,,bus
bus_6505,Telegraph / Telechron,33.935408,-118.039714,,bus
bus_6506,Telegraph / True,33.951731,-118.096835,,bus
bus_6507,Telegraph / Victoria,33.932727,-118.03581,,bus
bus_6519,Temple City / Broadway,34.100373,-118.059417,,bus
bus_6520,Temple City / Camino Real,34.120911,-118.063541,,bus
bus_6521,Sunset / Duarte,34.124573,-118.064274,,bus
bus_6522,Temple City / Garibaldi,34.110159,-118.061432,,bus
bus_6523,Temple City / La Rosa,34.094086,-118.058108,,bus
bus_6524,Temple City / Las Tunas,34.106989,-118.060779,,bus
bus_6525,Temple City / Lemon,34.117729,-118.062911,,bus
bus_6526,Temple City / Live Oak,34.103354,-118.06005,,bus
bus_6527,Temple City / Longden,34.113731,-118.062105,,bus
bus_6528,Temple City / Lower Azusa,34.089781,-118.057203,,bus
bus_6529,Temple City / Olive,34.09818,-118.058953,,bus
bus_6530,Temple City / RR-Xing,34.084818,-118.056707,,bus
bus_6531,Temple City / Woodruff,34.10878,-118.061147,,bus
bus_6535,Terminal 28 - East Lot,34.033195,-118.264573,,bus
bus_6546,Terra Bella / Fenton,34.279531,-118.388988,,bus
bus_6547,Terra Bella / Foothill,34.275012,-118.395196,,bus
bus_6548,Terra Bella / Gladstone,34.277317,-118.392029,,bus
bus_6552,Thousand Oaks / Forest Cove,34.154566,-118.77431,,bus
bus_6554,Thousand Oaks / Kanan,34.153866,-118.75733,,bus
bus_6555,Thousand Oaks / Lake Lindero,34.15464,-118.788808,,bus
bus_6556,Thousand Oaks / Lindero Canyon,34.155759,-118.794666,,bus
bus_6557,Thousand Oaks / Reyes Adobe,34.155532,-118.78088,,bus
bus_6568,Topanga Canyon / Burbank,34.171696,-118.605957,,bus
bus_6569,Topanga Canyon / Chase,34.224531,-118.605848,,bus
bus_6570,Topanga Canyon / De La Guerra,34.164195,-118.605681,,bus
bus_6572,Topanga Canyon / Dumetz,34.156773,-118.605664,,bus
bus_6573,Topanga Canyon / Mayall,34.25375,-118.606202,,bus
bus_6574,Topanga Canyon / Elkwood,34.212707,-118.605815,,bus
bus_6575,Topanga Canyon / Erwin,34.182711,-118.605733,,bus
bus_6576,Topanga Canyon / Gresham,34.231361,-118.602711,,bus
bus_6578,Topanga Canyon / Lassen,34.249719,-118.60618,,bus
bus_6579,Topanga Canyon / Lopez,34.161316,-118.605677,,bus
bus_6580,Topanga Canyon / Collins,34.174688,-118.605919,,bus
bus_6583,Topanga Canyon / Oxnard,34.179519,-118.605356,,bus
bus_6584,Topanga Canyon / Parthenia,34.228684,-118.603301,,bus
bus_6586,Topanga Canyon / Prairie,34.239241,-118.606266,,bus
bus_6587,Topanga Canyon / Roscoe,34.219388,-118.606145,,bus
bus_6590,Topanga Canyon / Saticoy,34.208557,-118.605811,,bus
bus_6592,Topanga Canyon / Schoolcraft,34.196354,-118.605756,,bus
bus_6593,Topanga Canyon / Sherman Way,34.2013,-118.605762,,bus
bus_6594,Topanga Canyon / Strathern,34.215825,-118.605824,,bus
bus_6596,Victory / Topanga Canyon,34.186992,-118.60625,,bus
bus_6597,Victory / Topanga Canyon,34.186948,-118.605162,,bus
bus_6598,Topanga Canyon / Victory,34.186685,-118.60604,,bus
bus_6599,Topanga Canyon / Ybarra,34.154704,-118.605652,,bus
bus_6601,Sepulveda / Rosecrans,33.901281,-118.396004,,bus
bus_6604,Tracy / Myra,34.10827,-118.280179,,bus
bus_6605,Trancas Canyon / Pacific Coast Highway,34.03152,-118.843388,,bus
bus_6608,Main / Mission,34.065539,-118.207491,,bus
bus_6613,Truman / Brand,34.282293,-118.439501,,bus
bus_6614,Ikea / Angeleno,34.178794,-118.308628,,bus
bus_6615,Truman / Hubbard,34.290728,-118.448792,,bus
bus_6617,Truman / Maclay,34.283489,-118.440795,,bus
bus_6618,12301 San Fernando,34.2938,-118.452474,,bus
bus_6619,Truman / Workman,34.287156,-118.445035,,bus
bus_6620,Truman / San Fernando Mission,34.285071,-118.442465,,bus
bus_6623,Truman / Wolfskill,34.280288,-118.437544,,bus
bus_6624,Tuxford / Telfair,34.224694,-118.384577,,bus
bus_6625,Tuxford / Bradley,34.230636,-118.376436,,bus
bus_6627,Lankershim / Tuxford,34.222934,-118.387619,,bus
bus_6628,Tuxford / Lankershim,34.22261,-118.387429,,bus
bus_6629,Tuxford / San Fernando,34.22754,-118.380686,,bus
bus_6630,Tweedy / Alexander,33.942882,-118.194712,,bus
bus_6631,Tweedy / California,33.944328,-118.207775,,bus
bus_6632,Tweedy / Dorothy,33.942574,-118.191873,,bus
bus_6633,Tweedy / Elizabeth,33.944558,-118.209909,,bus
bus_6634,Tweedy / Hildreth,33.942254,-118.188951,,bus
bus_6635,Tweedy / Long Beach,33.945207,-118.215776,,bus
bus_6637,Tweedy / Orange,33.941915,-118.18592,,bus
bus_6638,Tweedy / Otis,33.943169,-118.197334,,bus
bus_6639,Tweedy / Alameda,33.94646,-118.227649,,bus
bus_6640,Tweedy / San Juan,33.943819,-118.20322,,bus
bus_6641,Tweedy / San Vincente,33.943456,-118.199893,,bus
bus_6643,Tweedy / Stanford,33.945739,-118.220667,,bus
bus_6644,Tweedy / State,33.944931,-118.213312,,bus
bus_6645,Tweedy / Truba,33.946236,-118.225492,,bus
bus_6646,Tyler / Bodger,34.064899,-118.036025,,bus
bus_6647,Tyler / Amador,34.07024,-118.036116,,bus
bus_6649,Tyler / Basye,34.083,-118.031577,,bus
bus_6650,Tyler / Bryant,34.080832,-118.03231,,bus
bus_6651,Tyler / Dodson,34.06031,-118.035438,,bus
bus_6652,Tyler / Garvey,34.062997,-118.035855,,bus
bus_6653,Tyler / Montecito,34.078576,-118.033418,,bus
bus_6654,Tyler / Lambert,34.084697,-118.030952,,bus
bus_6656,Lankershim / James Stewart,34.141765,-118.360767,,bus
bus_6674,Valley / Beatie,34.071433,-118.17266,,bus
bus_6675,Valley / Block,34.073173,-118.17053,,bus
bus_6677,Valley / Fremont,34.076798,-118.151061,,bus
bus_6680,Valley / Grand View,34.076524,-118.155092,,bus
bus_6681,Valley / Hart,34.080841,-118.069769,,bus
bus_6688,Valley / San Pablo,34.065394,-118.20236,,bus
bus_6699,Valley / Arden,34.076513,-118.046415,,bus
bus_6700,Valley / Baldwin,34.078978,-118.053001,,bus
bus_6701,Valley / Boca,34.06237,-118.186184,,bus
bus_6704,Valley / Del Paso,34.063052,-118.182214,,bus
bus_6705,Valley / Delta,34.080261,-118.086561,,bus
bus_6707,Valley / Merwyn C Gill,34.081115,-118.061285,,bus
bus_6712,Valley / Lillyvale,34.073829,-118.16467,,bus
bus_6714,Valley / Mission,34.080956,-118.065734,,bus
bus_6717,Valley / Muscatel,34.080559,-118.077288,,bus
bus_6718,Valley / Eastern,34.06558,-118.1801,,bus
bus_6720,Valley / Soto,34.06428,-118.196451,,bus
bus_6728,Valley / Rosemead,34.080971,-118.073022,,bus
bus_6729,Valley / Rowland,34.079947,-118.055264,,bus
bus_6733,Valley / Temple City,34.081116,-118.057966,,bus
bus_6734,Valley / Temple City,34.08138,-118.057983,,bus
bus_6736,Valley / Vineburn,34.06313,-118.190257,,bus
bus_6737,Valley / Walnut Grove,34.080388,-118.082202,,bus
bus_6738,Valley Circle / Mariano,34.168162,-118.642627,,bus
bus_6740,Valley Circle / Hamlin,34.188358,-118.655269,,bus
bus_6741,Valley Circle / Kittridge,34.190641,-118.656272,,bus
bus_6742,Valley Circle / Burbank,34.171537,-118.645222,,bus
bus_6743,Valley Circle / Calvert,34.182518,-118.656275,,bus
bus_6744,Valley Circle / Canzonet,34.165408,-118.640127,,bus
bus_6746,Valley Circle / El Canon,34.177073,-118.652545,,bus
bus_6750,Valley Circle / Hatteras,34.173862,-118.64815,,bus
bus_6754,Valley Circle / Valerie,34.178726,-118.654807,,bus
bus_6755,Vanowen / Valley Circle,34.194861,-118.65654,,bus
bus_6756,Valley Circle / Victory,34.18482,-118.655985,,bus
bus_6764,Telegraph / Valley View,33.928209,-118.029297,,bus
bus_6767,Van Nuys / Osborne,34.233418,-118.450095,,bus
bus_6768,Van Nuys / Riverside,34.158316,-118.448577,,bus
bus_6769,Van Nuys / Addison,34.161127,-118.448523,,bus
bus_6771,Van Nuys / Arminta,34.21362,-118.448616,,bus
bus_6772,Van Nuys / Beachy,34.251417,-118.441982,,bus
bus_6773,Van Nuys / Blythe,34.215505,-118.448613,,bus
bus_6774,Van Nuys / Borden,34.276168,-118.408055,,bus
bus_6775,Van Nuys / Bradley,34.268716,-118.418263,,bus
bus_6776,Van Nuys / Burbank,34.172271,-118.448913,,bus
bus_6777,Van Nuys / Delano,34.182525,-118.448499,,bus
bus_6778,Van Nuys / Canterbury,34.249019,-118.445269,,bus
bus_6780,Van Nuys / Clark,34.168345,-118.448548,,bus
bus_6782,Van Nuys / Dronfield,34.278288,-118.405129,,bus
bus_6784,Van Nuys / Glenoaks,34.27378,-118.41133,,bus
bus_6786,Van Nuys / Hamlin,34.188537,-118.448508,,bus
bus_6787,Van Nuys / Hatteras,34.175901,-118.448923,,bus
bus_6788,Van Nuys / Herrick,34.271105,-118.414991,,bus
bus_6789,Van Nuys / Hortense,34.154642,-118.448577,,bus
bus_6790,Van Nuys / Keswick,34.210534,-118.448616,,bus
bus_6791,Van Nuys / Kewen,34.262369,-118.426968,,bus
bus_6792,Van Nuys / Kittridge,34.190549,-118.448512,,bus
bus_6793,Van Nuys / Lanark,34.218228,-118.448604,,bus
bus_6794,Van Nuys / Haddon,34.260985,-118.428861,,bus
bus_6795,Van Nuys / Magnolia,34.165172,-118.448524,,bus
bus_6797,Van Nuys / Moorpark,34.152191,-118.448554,,bus
bus_6799,Van Nuys / Norris,34.270205,-118.416225,,bus
bus_6802,Van Nuys / Parthenia South Jog,34.226789,-118.449656,,bus
bus_6803,Plummer / Van Nuys,34.242803,-118.450546,,bus
bus_6804,Van Nuys / Plummer,34.242951,-118.450064,,bus
bus_6805,Van Nuys / Ralston,34.267223,-118.420304,,bus
bus_6806,Van Nuys / Woodman,34.24723,-118.447711,,bus
bus_6808,Van Nuys / San Fernando,34.26589,-118.422641,,bus
bus_6809,Van Nuys / Roscoe,34.221822,-118.4486,,bus
bus_6810,Van Nuys / San Fernando,34.265671,-118.422437,,bus
bus_6813,Sherman Way / Albertsons,34.20108,-118.453192,,bus
bus_6814,Van Nuys / Sylvan,34.184522,-118.448503,,bus
bus_6815,Van Nuys / Telfair,34.26339,-118.42558,,bus
bus_6816,Van Nuys / Tupper,34.239321,-118.450087,,bus
bus_6818,Van Nuys / Vanowen,34.19407,-118.448825,,bus
bus_6819,Van Nuys / Vena,34.255609,-118.436243,,bus
bus_6822,Van Nuys / Vose,34.198353,-118.448541,,bus
bus_6824,Vanowen / Amestoy,34.193755,-118.505656,,bus
bus_6825,Vanowen / Balboa,34.193773,-118.501357,,bus
bus_6826,Vanowen / Beck,34.193821,-118.383059,,bus
bus_6827,Vanowen / Bellaire,34.193827,-118.409042,,bus
bus_6828,Vanowen / Berquist,34.193576,-118.634718,,bus
bus_6829,Vanowen / Variel,34.193652,-118.592561,,bus
bus_6830,Vanowen / Cedros,34.193801,-118.453255,,bus
bus_6831,Vanowen / Cleomoore,34.194147,-118.650371,,bus
bus_6832,Vanowen / Coldwater Canyon,34.193825,-118.413417,,bus
bus_6833,Vanowen / Corbin,34.193705,-118.561926,,bus
bus_6834,Vanowen / De Celis,34.193779,-118.494737,,bus
bus_6835,Vanowen / De Soto,34.19366,-118.588104,,bus
bus_6836,Vanowen / Encino,34.193757,-118.51437,,bus
bus_6837,Vanowen / Ethel,34.193822,-118.418288,,bus
bus_6838,Vanowen / Etiwanda,34.193742,-118.531853,,bus
bus_6839,Vanowen / Fair,34.193829,-118.374316,,bus
bus_6840,Vanowen / Fallbrook,34.193598,-118.623636,,bus
bus_6842,Vanowen / Farralone,34.193637,-118.610531,,bus
bus_6843,Vanowen / Forbes,34.193774,-118.499095,,bus
bus_6844,Vanowen / Fulton,34.193829,-118.42265,,bus
bus_6845,Vanowen / Gloria,34.193791,-118.479436,,bus
bus_6846,Vanowen / Greenbush,34.193821,-118.425907,,bus
bus_6847,Vanowen / Haskell,34.193804,-118.474578,,bus
bus_6848,Vanowen / Hayvenhurst,34.193784,-118.492038,,bus
bus_6849,Vanowen / Hazeltine,34.193815,-118.439657,,bus
bus_6850,Vanowen / Kester,34.193815,-118.45761,,bus
bus_6851,Vanowen / Lankershim,34.193819,-118.387907,,bus
bus_6853,Vanowen / Laurel Canyon,34.193824,-118.396631,,bus
bus_6854,Vanowen / Laurelgrove,34.193829,-118.400999,,bus
bus_6855,Vanowen / Schoolcraft,34.193274,-118.638727,,bus
bus_6856,Vanowen / Lena,34.193598,-118.627337,,bus
bus_6857,Vanowen / Lindley,34.193745,-118.527472,,bus
bus_6858,Vanowen / Louise,34.193767,-118.510008,,bus
bus_6859,Vanowen / Lurline,34.193658,-118.58401,,bus
bus_6860,Vanowen / Mason,34.19367,-118.579863,,bus
bus_6862,Vanowen / Noble,34.193807,-118.461711,,bus
bus_6863,Vanowen / Oakdale,34.193691,-118.566754,,bus
bus_6864,Vanowen / Orion,34.1938,-118.470696,,bus
bus_6865,Vanowen / Oso,34.193676,-118.575002,,bus
bus_6866,Vanowen / Peterson,34.193378,-118.646181,,bus
bus_6867,Vanowen / Platt,34.193119,-118.642168,,bus
bus_6868,Vanowen / Radford,34.193821,-118.391776,,bus
bus_6869,Vanowen / Ranchito,34.193815,-118.435315,,bus
bus_6870,Vanowen / Reseda,34.19373,-118.535713,,bus
bus_6871,Vanowen / Riverton,34.193843,-118.366075,,bus
bus_6872,Vanowen / Sale,34.193609,-118.618696,,bus
bus_6874,Vanowen / Sepulveda,34.193808,-118.466443,,bus
bus_6875,Vanowen / Sheltondale,34.194384,-118.653292,,bus
