geoid10,name,population,median_hh_income,households,hh_no_vehicle,pct_no_vehicle
06037219901,"Census Tract 2199.01, Los Angeles County, California",4150.0,39006.0,1430.0,209.0,0.14615384615384616
06037219902,"Census Tract 2199.02, Los Angeles County, California",3809.0,49531.0,1219.0,129.0,0.10582444626743231
06037220000,"Census Tract 2200, Los Angeles County, California",4711.0,42500.0,1982.0,483.0,0.24369323915237134
06037220100,"Census Tract 2201, Los Angeles County, California",2415.0,40091.0,989.0,111.0,0.1122345803842265
06037221110,"Census Tract 2211.10, Los Angeles County, California",3705.0,34868.0,1014.0,387.0,0.3816568047337278
06037221120,"Census Tract 2211.20, Los Angeles County, California",3197.0,38060.0,837.0,145.0,0.17323775388291518
06037221210,"Census Tract 2212.10, Los Angeles County, California",3165.0,50035.0,874.0,168.0,0.19221967963386727
06037221220,"Census Tract 2212.20, Los Angeles County, California",3376.0,43611.0,1008.0,233.0,0.23115079365079366
06037221302,"Census Tract 2213.02, Los Angeles County, California",4373.0,37500.0,1318.0,348.0,0.26403641881638845
06037221303,"Census Tract 2213.03, Los Angeles County, California",2806.0,39244.0,754.0,177.0,0.23474801061007958
06037221304,"Census Tract 2213.04, Los Angeles County, California",3656.0,43125.0,1139.0,220.0,0.19315188762071994
06037221401,"Census Tract 2214.01, Los Angeles County, California",3628.0,24904.0,1237.0,318.0,0.2570735650767987
06037221402,"Census Tract 2214.02, Los Angeles County, California",2851.0,37976.0,896.0,213.0,0.23772321428571427
06037221500,"Census Tract 2215, Los Angeles County, California",3875.0,29420.0,1137.0,289.0,0.2541776605101143
06037221601,"Census Tract 2216.01, Los Angeles County, California",3141.0,45288.0,954.0,197.0,0.20649895178197064
06037221602,"Census Tract 2216.02, Los Angeles County, California",3030.0,36008.0,942.0,227.0,0.24097664543524416
06037221710,"Census Tract 2217.10, Los Angeles County, California",2833.0,39212.0,959.0,280.0,0.291970802919708
06037221810,"Census Tract 2218.10, Los Angeles County, California",2892.0,25357.0,920.0,299.0,0.325
06037221820,"Census Tract 2218.20, Los Angeles County, California",2363.0,12235.0,914.0,269.0,0.29431072210065645
06037221900,"Census Tract 2219, Los Angeles County, California",4248.0,17237.0,902.0,386.0,0.4279379157427938
06037222001,"Census Tract 2220.01, Los Angeles County, California",3142.0,71000.0,928.0,90.0,0.09698275862068965
06037222002,"Census Tract 2220.02, Los Angeles County, California",5243.0,48641.0,1351.0,212.0,0.15692079940784603
06037222100,"Census Tract 2221, Los Angeles County, California",4331.0,53864.0,1208.0,176.0,0.1456953642384106
06037222200,"Census Tract 2222, Los Angeles County, California",4016.0,40227.0,1196.0,156.0,0.13043478260869565
06037222500,"Census Tract 2225, Los Angeles County, California",5120.0,56548.0,1260.0,116.0,0.09206349206349207
06037222600,"Census Tract 2226, Los Angeles County, California",5549.0,28581.0,1684.0,427.0,0.25356294536817103
06037222700,"Census Tract 2227, Los Angeles County, California",4071.0,9632.0,135.0,65.0,0.48148148148148145
06037224010,"Census Tract 2240.10, Los Angeles County, California",2845.0,28082.0,1533.0,652.0,0.4253098499673842
06037224020,"Census Tract 2240.20, Los Angeles County, California",2733.0,27332.0,943.0,351.0,0.3722163308589608
06037224200,"Census Tract 2242, Los Angeles County, California",2557.0,31996.0,737.0,157.0,0.2130257801899593
06037224310,"Census Tract 2243.10, Los Angeles County, California",2422.0,36932.0,660.0,156.0,0.23636363636363636
06037224320,"Census Tract 2243.20, Los Angeles County, California",2972.0,28616.0,1125.0,400.0,0.35555555555555557
06037224410,"Census Tract 2244.10, Los Angeles County, California",3194.0,26773.0,1090.0,237.0,0.21743119266055047
06037224420,"Census Tract 2244.20, Los Angeles County, California",2637.0,24878.0,753.0,261.0,0.3466135458167331
06037224600,"Census Tract 2246, Los Angeles County, California",3385.0,46162.0,819.0,185.0,0.2258852258852259
06037224700,"Census Tract 2247, Los Angeles County, California",6238.0,11576.0,949.0,428.0,0.45100105374077976
06037226001,"Census Tract 2260.01, Los Angeles County, California",2615.0,34808.0,604.0,207.0,0.34271523178807944
06037226002,"Census Tract 2260.02, Los Angeles County, California",1820.0,37643.0,1108.0,516.0,0.4657039711191336
06037226410,"Census Tract 2264.10, Los Angeles County, California",3665.0,40147.0,884.0,276.0,0.31221719457013575
06037226420,"Census Tract 2264.20, Los Angeles County, California",5531.0,44209.0,1284.0,243.0,0.18925233644859812
06037226700,"Census Tract 2267, Los Angeles County, California",7661.0,40140.0,1517.0,286.0,0.1885299934080422
06037227010,"Census Tract 2270.10, Los Angeles County, California",5705.0,48200.0,1128.0,154.0,0.13652482269503546
06037227020,"Census Tract 2270.20, Los Angeles County, California",3623.0,47361.0,770.0,65.0,0.08441558441558442
06037228100,"Census Tract 2281, Los Angeles County, California",5505.0,47444.0,1016.0,29.0,0.028543307086614175
06037228210,"Census Tract 2282.10, Los Angeles County, California",4233.0,35969.0,1003.0,201.0,0.20039880358923232
06037228220,"Census Tract 2282.20, Los Angeles County, California",4375.0,43482.0,922.0,152.0,0.1648590021691974
06037228310,"Census Tract 2283.10, Los Angeles County, California",4523.0,44375.0,1044.0,169.0,0.16187739463601533
06037228320,"Census Tract 2283.20, Los Angeles County, California",3122.0,43272.0,709.0,121.0,0.17066290550070523
06037228410,"Census Tract 2284.10, Los Angeles County, California",3600.0,41012.0,723.0,50.0,0.06915629322268327
06037228420,"Census Tract 2284.20, Los Angeles County, California",3304.0,38094.0,715.0,112.0,0.15664335664335666
06037228500,"Census Tract 2285, Los Angeles County, California",4869.0,33125.0,1188.0,163.0,0.13720538720538722
06037228600,"Census Tract 2286, Los Angeles County, California",5301.0,48393.0,1159.0,118.0,0.10181190681622088
06037228710,"Census Tract 2287.10, Los Angeles County, California",3982.0,31849.0,995.0,218.0,0.21909547738693466
06037228720,"Census Tract 2287.20, Los Angeles County, California",4825.0,38933.0,1044.0,150.0,0.14367816091954022
06037228800,"Census Tract 2288, Los Angeles County, California",5353.0,41250.0,1189.0,202.0,0.16989066442388562
06037228900,"Census Tract 2289, Los Angeles County, California",2918.0,23750.0,714.0,151.0,0.211484593837535
06037229100,"Census Tract 2291, Los Angeles County, California",5146.0,46678.0,1021.0,173.0,0.1694417238001959
06037229200,"Census Tract 2292, Los Angeles County, California",5072.0,41250.0,1184.0,205.0,0.17314189189189189
06037229300,"Census Tract 2293, Los Angeles County, California",5715.0,37468.0,1370.0,159.0,0.11605839416058394
06037229410,"Census Tract 2294.10, Los Angeles County, California",3697.0,34403.0,813.0,118.0,0.14514145141451415
06037229420,"Census Tract 2294.20, Los Angeles County, California",4759.0,42250.0,1118.0,179.0,0.16010733452593917
06037231100,"Census Tract 2311, Los Angeles County, California",3474.0,31494.0,692.0,224.0,0.3236994219653179
06037231210,"Census Tract 2312.10, Los Angeles County, California",4040.0,32258.0,1156.0,214.0,0.185121107266436
06037231220,"Census Tract 2312.20, Los Angeles County, California",4653.0,29741.0,1284.0,380.0,0.29595015576323985
06037231300,"Census Tract 2313, Los Angeles County, California",5754.0,49803.0,1714.0,198.0,0.11551925320886815
06037231400,"Census Tract 2314, Los Angeles County, California",4745.0,41774.0,1554.0,297.0,0.19111969111969113
06037231500,"Census Tract 2315, Los Angeles County, California",5396.0,48912.0,1443.0,139.0,0.09632709632709632
06037231600,"Census Tract 2316, Los Angeles County, California",7420.0,45123.0,2072.0,255.0,0.12306949806949807
06037231710,"Census Tract 2317.10, Los Angeles County, California",4165.0,26444.0,1323.0,535.0,0.40438397581254726
06037231720,"Census Tract 2317.20, Los Angeles County, California",4934.0,36528.0,1524.0,376.0,0.24671916010498687
06037231800,"Census Tract 2318, Los Angeles County, California",5436.0,36765.0,1410.0,263.0,0.18652482269503545
06037231900,"Census Tract 2319, Los Angeles County, California",6162.0,33958.0,1541.0,384.0,0.2491888384166126
06037232110,"Census Tract 2321.10, Los Angeles County, California",3038.0,33203.0,886.0,160.0,0.18058690744920994
06037232120,"Census Tract 2321.20, Los Angeles County, California",5567.0,37555.0,1357.0,333.0,0.24539425202652912
06037232200,"Census Tract 2322, Los Angeles County, California",3487.0,43911.0,909.0,202.0,0.2222222222222222
06037232300,"Census Tract 2323, Los Angeles County, California",6006.0,58576.0,1143.0,69.0,0.06036745406824147
06037232400,"Census Tract 2324, Los Angeles County, California",7361.0,46883.0,1943.0,218.0,0.11219763252702007
06037232500,"Census Tract 2325, Los Angeles County, California",4940.0,55841.0,1471.0,223.0,0.15159755268524813
06037232600,"Census Tract 2326, Los Angeles County, California",6833.0,42734.0,1909.0,300.0,0.1571503404924044
06037232700,"Census Tract 2327, Los Angeles County, California",6568.0,38341.0,1642.0,319.0,0.19427527405602923
06037232800,"Census Tract 2328, Los Angeles County, California",4489.0,33438.0,995.0,174.0,0.1748743718592965
06037234000,"Census Tract 2340, Los Angeles County, California",5417.0,54722.0,2032.0,162.0,0.0797244094488189
06037234200,"Census Tract 2342, Los Angeles County, California",2424.0,76761.0,1167.0,71.0,0.060839760068551844
06037234300,"Census Tract 2343, Los Angeles County, California",3805.0,45815.0,2276.0,380.0,0.16695957820738136
06037234501,"Census Tract 2345.01, Los Angeles County, California",2845.0,54622.0,929.0,102.0,0.10979547900968784
06037234502,"Census Tract 2345.02, Los Angeles County, California",3017.0,33500.0,1196.0,325.0,0.2717391304347826
06037234600,"Census Tract 2346, Los Angeles County, California",4908.0,55887.0,1706.0,252.0,0.1477139507620164
06037234700,"Census Tract 2347, Los Angeles County, California",3690.0,40375.0,1447.0,283.0,0.19557705597788527
06037234800,"Census Tract 2348, Los Angeles County, California",3317.0,58736.0,1207.0,123.0,0.10190555095277548
06037234901,"Census Tract 2349.01, Los Angeles County, California",3321.0,22693.0,1125.0,171.0,0.152
06037234902,"Census Tract 2349.02, Los Angeles County, California",4088.0,23981.0,1570.0,436.0,0.27770700636942675
06037235100,"Census Tract 2351, Los Angeles County, California",4401.0,87246.0,1674.0,88.0,0.052568697729988054
06037235201,"Census Tract 2352.01, Los Angeles County, California",2682.0,45341.0,979.0,149.0,0.15219611848825332
06037235202,"Census Tract 2352.02, Los Angeles County, California",4331.0,31732.0,1941.0,399.0,0.20556414219474498
06037236000,"Census Tract 2360, Los Angeles County, California",4181.0,90790.0,2189.0,182.0,0.08314298766560073
06037236100,"Census Tract 2361, Los Angeles County, California",6170.0,30380.0,2986.0,519.0,0.1738111185532485
06037236202,"Census Tract 2362.02, Los Angeles County, California",5764.0,29766.0,2510.0,456.0,0.18167330677290836
06037236203,"Census Tract 2362.03, Los Angeles County, California",3118.0,30144.0,1472.0,246.0,0.1671195652173913
06037236204,"Census Tract 2362.04, Los Angeles County, California",3109.0,23677.0,1373.0,459.0,0.33430444282592864
06037236400,"Census Tract 2364, Los Angeles County, California",4282.0,66359.0,2105.0,75.0,0.035629453681710214
06037237101,"Census Tract 2371.01, Los Angeles County, California",4409.0,33569.0,1169.0,263.0,0.2249786142001711
06037237102,"Census Tract 2371.02, Los Angeles County, California",3407.0,37849.0,931.0,211.0,0.22663802363050484
06037237201,"Census Tract 2372.01, Los Angeles County, California",3814.0,44911.0,1011.0,70.0,0.06923837784371908
06037237202,"Census Tract 2372.02, Los Angeles County, California",4556.0,38438.0,1394.0,312.0,0.22381635581061693
06037237300,"Census Tract 2373, Los Angeles County, California",5311.0,45107.0,1917.0,349.0,0.18205529473135107
06037237401,"Census Tract 2374.01, Los Angeles County, California",4217.0,41703.0,1095.0,88.0,0.08036529680365297
06037237402,"Census Tract 2374.02, Los Angeles County, California",3335.0,45875.0,1031.0,125.0,0.12124151309408342
06037237500,"Census Tract 2375, Los Angeles County, California",2922.0,32051.0,882.0,216.0,0.24489795918367346
06037237600,"Census Tract 2376, Los Angeles County, California",4101.0,32456.0,1230.0,265.0,0.21544715447154472
06037237710,"Census Tract 2377.10, Los Angeles County, California",4410.0,36029.0,1144.0,140.0,0.12237762237762238
06037237720,"Census Tract 2377.20, Los Angeles County, California",3707.0,33897.0,906.0,190.0,0.2097130242825607
06037237800,"Census Tract 2378, Los Angeles County, California",3796.0,48922.0,1398.0,34.0,0.024320457796852647
06037237900,"Census Tract 2379, Los Angeles County, California",4405.0,51612.0,1408.0,183.0,0.1299715909090909
06037238000,"Census Tract 2380, Los Angeles County, California",6174.0,61773.0,2342.0,431.0,0.18403074295473953
06037238100,"Census Tract 2381, Los Angeles County, California",5163.0,48034.0,1823.0,277.0,0.151947339550192
06037238200,"Census Tract 2382, Los Angeles County, California",5565.0,45075.0,2172.0,380.0,0.17495395948434622
06037238310,"Census Tract 2383.10, Los Angeles County, California",5002.0,26356.0,1492.0,377.0,0.2526809651474531
06037238320,"Census Tract 2383.20, Los Angeles County, California",3804.0,34131.0,1143.0,230.0,0.20122484689413822
06037238400,"Census Tract 2384, Los Angeles County, California",4694.0,54746.0,1906.0,227.0,0.11909758656873033
06037239201,"Census Tract 2392.01, Los Angeles County, California",3753.0,36034.0,958.0,118.0,0.12317327766179541
06037239202,"Census Tract 2392.02, Los Angeles County, California",5999.0,42609.0,1176.0,219.0,0.18622448979591838
06037239310,"Census Tract 2393.10, Los Angeles County, California",4501.0,37259.0,1009.0,130.0,0.1288404360753221
06037239320,"Census Tract 2393.20, Los Angeles County, California",4086.0,44896.0,848.0,166.0,0.1957547169811321
06037239330,"Census Tract 2393.30, Los Angeles County, California",2458.0,32708.0,683.0,102.0,0.1493411420204978
06037239501,"Census Tract 2395.01, Los Angeles County, California",3729.0,44177.0,927.0,75.0,0.08090614886731391
06037239502,"Census Tract 2395.02, Los Angeles County, California",4016.0,41250.0,920.0,118.0,0.1282608695652174
06037239601,"Census Tract 2396.01, Los Angeles County, California",3682.0,43102.0,891.0,75.0,0.08417508417508418
06037239602,"Census Tract 2396.02, Los Angeles County, California",4016.0,38295.0,893.0,143.0,0.1601343784994401
06037239701,"Census Tract 2397.01, Los Angeles County, California",5134.0,36232.0,1114.0,201.0,0.18043087971274685
06037239702,"Census Tract 2397.02, Los Angeles County, California",4334.0,31189.0,1096.0,207.0,0.18886861313868614
06037239801,"Census Tract 2398.01, Los Angeles County, California",3705.0,46938.0,893.0,169.0,0.18924972004479285
06037239802,"Census Tract 2398.02, Los Angeles County, California",5461.0,42171.0,1393.0,235.0,0.16870064608758076
06037240010,"Census Tract 2400.10, Los Angeles County, California",3737.0,30612.0,984.0,222.0,0.22560975609756098
06037240020,"Census Tract 2400.20, Los Angeles County, California",5223.0,38266.0,1283.0,117.0,0.09119251753702261
06037240200,"Census Tract 2402, Los Angeles County, California",5159.0,40286.0,1406.0,289.0,0.20554765291607396
06037240300,"Census Tract 2403, Los Angeles County, California",5637.0,22875.0,1636.0,286.0,0.17481662591687042
06037240401,"Census Tract 2404.01, Los Angeles County, California",6379.0,42662.0,1486.0,175.0,0.11776581426648722
06037240402,"Census Tract 2404.02, Los Angeles County, California",3763.0,42422.0,1224.0,57.0,0.04656862745098039
06037240500,"Census Tract 2405, Los Angeles County, California",7326.0,40764.0,1737.0,366.0,0.21070811744386875
06037240600,"Census Tract 2406, Los Angeles County, California",6167.0,43250.0,1316.0,197.0,0.14969604863221886
