geoid10,hpi_score,hpi_percentile,hpi_quartile,hpi_least_healthy_25,disadvantage_pctile,leb,pop_hpi
06037531302,-0.846977227,0.077792041,1,Yes,0.922207959,79.9,6215
06037531502,-0.809300788,0.087419769,1,Yes,0.912580231,81.4,3397
06037531503,-0.726898638,0.113735558,1,Yes,0.886264442,80.1,2753
06037531504,-0.781077694,0.095892169,1,Yes,0.904107831,77.3,4250
06037531602,-0.861760211,0.074582798,1,Yes,0.925417202,77.3,4432
06037531603,-0.609308781,0.162772786,1,Yes,0.837227214,78.1,3409
06037531604,-0.668330277,0.137740693,1,Yes,0.862259307,82.5,3775
06037531701,-0.556102981,0.188703466,1,Yes,0.811296534,80.5,5375
06037531702,-0.643068482,0.146854942,1,Yes,0.853145058,77.3,5163
06037531800,-0.587276196,0.17381258,1,Yes,0.82618742,77.3,4960
06037531901,-0.560296947,0.18677792,1,Yes,0.8132220800000001,82.4,6237
06037531902,-0.357748114,0.28703466,2,No,0.71296534,80.7,4763
06037532001,-0.617428014,0.158536585,1,Yes,0.841463415,81.7,3036
06037532002,-0.497924867,0.215404365,1,Yes,0.7845956350000001,79.2,3360
06037532101,-0.443327057,0.242233633,1,Yes,0.757766367,77.3,6747
06037532102,-0.059037565,0.455198973,2,No,0.544801027,84.0,3936
06037532200,-0.60912216,0.163029525,1,Yes,0.836970475,83.7,7363
06037532302,-0.59458768,0.169833119,1,Yes,0.830166881,81.2,4881
06037532303,-0.140893508,0.407060334,2,No,0.5929396659999999,84.9,4599
06037532304,-0.911648973,0.062387677,1,Yes,0.937612323,83.3,4013
06037532400,,,,,,,45
06037532500,-0.45700136,0.235558408,1,Yes,0.7644415920000001,77.3,4195
06037532603,-0.687517092,0.128112965,1,Yes,0.871887035,77.8,3289
06037532604,-0.629673926,0.152503209,1,Yes,0.847496791,80.3,2739
06037532605,-0.924737935,0.059820282,1,Yes,0.940179718,77.7,3301
06037532606,-0.791465755,0.092811297,1,Yes,0.907188703,78.5,4405
06037532700,-1.109306993,0.023491656,1,Yes,0.976508344,76.2,3417
06037532800,-0.953054509,0.05237484,1,Yes,0.94762516,78.2,4590
06037532900,-1.003622471,0.041591784,1,Yes,0.958408216,82.3,7058
06037533001,-0.822632141,0.083440308,1,Yes,0.916559692,82.0,4709
06037533002,-1.051781267,0.031450578,1,Yes,0.968549422,76.2,2705
06037533103,-1.00599949,0.040308087,1,Yes,0.959691913,77.3,3283
06037533104,-0.89329991,0.066495507,1,Yes,0.933504493,77.3,4415
06037533105,-0.998600865,0.042362003,1,Yes,0.957637997,77.3,2510
06037533106,-0.644321524,0.145827985,1,Yes,0.8541720150000001,77.3,1655
06037533107,-0.686314009,0.129525032,1,Yes,0.870474968,77.3,3503
06037533201,-0.791107971,0.093196406,1,Yes,0.906803594,77.3,2788
06037533202,-0.569585589,0.183311938,1,Yes,0.816688062,78.5,3124
06037533203,-0.875791069,0.070089859,1,Yes,0.929910141,77.3,1931
06037533300,-0.806007534,0.088446727,1,Yes,0.911553273,77.3,3346
06037533401,-0.41936178,0.254942234,2,No,0.745057766,79.1,5098
06037533402,-0.813428517,0.086136072,1,Yes,0.913863928,77.3,4240
06037533403,-0.628244847,0.153915276,1,Yes,0.846084724,78.4,2848
06037533501,-0.643544001,0.146341463,1,Yes,0.853658537,79.5,3051
06037533502,-0.426493168,0.251604621,2,No,0.748395379,78.2,2143
06037533503,-0.545042317,0.192426187,1,Yes,0.807573813,77.3,2141
06037533601,-0.594918417,0.16944801,1,Yes,0.83055199,78.7,4762
06037533602,-0.607667782,0.163799743,1,Yes,0.836200257,83.1,5546
06037533603,-0.594425707,0.169961489,1,Yes,0.830038511,88.1,6986
06037533701,-0.61889416,0.157766367,1,Yes,0.842233633,77.3,2998
06037533702,-0.738177026,0.110269576,1,Yes,0.889730424,81.2,3543
06037533703,-0.467095529,0.230166881,1,Yes,0.7698331190000001,78.3,5259
06037533803,-0.466009523,0.231065469,1,Yes,0.768934531,85.3,6324
06037533804,-0.492211526,0.218356868,1,Yes,0.781643132,79.8,4207
06037533805,-0.630953801,0.15198973,1,Yes,0.8480102700000001,79.5,3485
06037533806,-0.762806175,0.102567394,1,Yes,0.897432606,77.3,3794
06037533901,-0.580961994,0.17804878,1,Yes,0.82195122,78.5,6320
06037533902,-0.667075795,0.137997433,1,Yes,0.862002567,80.3,4049
06037534001,-0.628692055,0.153401797,1,Yes,0.846598203,78.8,5125
06037534002,-0.49326466,0.217843389,1,Yes,0.782156611,79.4,4628
06037534101,-0.648676508,0.144415918,1,Yes,0.855584082,78.85,2358
06037534102,-0.810274853,0.087291399,1,Yes,0.912708601,78.3,6219
06037534201,-0.94256943,0.054813864,1,Yes,0.945186136,78.4,4768
06037534202,-1.102228088,0.024903723,1,Yes,0.975096277,77.3,5748
06037534203,-0.756264987,0.104878049,1,Yes,0.895121951,83.5,3206
06037534301,-0.595530968,0.169191271,1,Yes,0.830808729,76.2,4320
06037534302,-0.57913387,0.179075738,1,Yes,0.820924262,80.3,3720
06037534403,-0.785547257,0.095121951,1,Yes,0.904878049,81.5,2795
06037534404,-0.466313095,0.230808729,1,Yes,0.769191271,78.7,3677
06037534405,-0.88083192,0.069191271,1,Yes,0.930808729,80.4,4351
06037534406,-0.774249486,0.098074454,1,Yes,0.901925546,78.55,5027
06037534501,-0.437155612,0.244672657,1,Yes,0.755327343,80.5,5226
06037534502,-0.601982524,0.165982028,1,Yes,0.834017972,81.3,4654
06037534700,-0.302265924,0.316174583,2,No,0.683825417,78.7,4435
06037534802,-0.672371929,0.135173299,1,Yes,0.864826701,77.3,3136
06037534803,-0.602045455,0.165853659,1,Yes,0.8341463410000001,77.3,4589
06037534804,-0.510255286,0.208215661,1,Yes,0.791784339,83.9,3736
06037534900,-0.481306021,0.223620026,1,Yes,0.776379974,82.8,6319
06037535001,-0.886779983,0.068164313,1,Yes,0.931835687,76.5,4512
06037535002,-0.758697838,0.1042362,1,Yes,0.8957638,76.4,3648
06037535101,-0.934520949,0.056739409,1,Yes,0.943260591,79.4,7949
06037535102,-0.859817661,0.074967908,1,Yes,0.925032092,78.3,4621
06037535200,-0.850375329,0.077278562,1,Yes,0.922721438,74.2,6111
06037535300,-0.743140292,0.107958922,1,Yes,0.892041078,78.6,6524
06037535400,-0.976326716,0.048267009,1,Yes,0.951732991,76.1,3553
06037535501,-0.815206211,0.085494223,1,Yes,0.914505777,82.7,3898
06037535502,-0.79199237,0.092682927,1,Yes,0.907317073,86.0,5411
06037535503,-0.523299934,0.201026958,1,Yes,0.798973042,78.6,2240
06037535603,-0.785585845,0.094993582,1,Yes,0.905006418,79.7,3998
06037535604,-0.597700818,0.168164313,1,Yes,0.831835687,77.3,4476
06037535605,-0.679624672,0.132734275,1,Yes,0.867265725,81.8,4440
06037535606,-0.816995444,0.084852375,1,Yes,0.915147625,77.3,2007
